Machine,Workflow,TaskName,Estimator,Feature,SizeInput,Predicted,Real,Deviation
n2,EAGER-1,adapter_removal,OnlineP,Realtime,1.907531498E10,977340.2906538325,753066.0,0.297814920144891
n2,EAGER-1,adapter_removal,OnlineM,Realtime,8.330435694E9,422702.8690470033,410981.0,0.028521681165317312
n2,EAGER-1,adapter_removal,OnlineM,Realtime,2.5705994498E10,1317068.8982751723,1252899.0,0.05121713583870076
n2,EAGER-1,adapter_removal,OnlineM,Realtime,1.4754556884E10,755962.5076018977,713485.0,0.05953524965752286
n2,EAGER-1,adapter_removal,OnlineM,Realtime,1.9100037384E10,978606.9644336724,747461.0,0.30924150481921114
n2,EAGER-1,adapter_removal,OnlineM,Realtime,1.9132169434E10,980253.2778434649,763978.0,0.28309097623683516
n2,EAGER-1,adapter_removal,OnlineM,Realtime,1.907531498E10,977340.2906538325,753066.0,0.297814920144891
n2,EAGER-1,adapter_removal,Naive,Realtime,8.330435694E9,448524.68127836066,410981.0,0.09135137945150909
n2,EAGER-1,adapter_removal,Naive,Realtime,2.5705994498E10,1384054.0011384177,1252899.0,0.10468122421553354
n2,EAGER-1,adapter_removal,Naive,Realtime,1.4754556884E10,794410.1745377624,713485.0,0.11342239085301362
n2,EAGER-1,adapter_removal,Naive,Realtime,1.9100037384E10,1028378.155797408,747461.0,0.37582851252093147
n2,EAGER-1,adapter_removal,Naive,Realtime,1.9132169434E10,1030108.1994306112,763978.0,0.3483479883329248
n2,EAGER-1,adapter_removal,Naive,Realtime,1.907531498E10,1027047.0599713502,753066.0,0.3638207806106639
n2,EAGER-1,adapter_removal,Lotaru-A,Realtime,8.330435694E9,333100.53508881753,410981.0,0.18949894255739919
n2,EAGER-1,adapter_removal,Lotaru-A,Realtime,2.5705994498E10,1026154.24740928,1252899.0,0.18097608234240745
n2,EAGER-1,adapter_removal,Lotaru-A,Realtime,1.4754556884E10,589337.5338149313,713485.0,0.1740015083499565
n2,EAGER-1,adapter_removal,Lotaru-A,Realtime,1.9100037384E10,762664.4136185253,747461.0,0.02034007609564279
n2,EAGER-1,adapter_removal,Lotaru-A,Realtime,1.9132169434E10,763946.0550775536,763978.0,4.181392978121056E-5
n2,EAGER-1,adapter_removal,Lotaru-A,Realtime,1.907531498E10,761678.3184912873,753066.0,0.011436339565572336
n2,EAGER-1,adapter_removal,Perfect,Realtime,8.330435694E9,410981.0,410981.0,0.0
n2,EAGER-1,adapter_removal,Perfect,Realtime,2.5705994498E10,1252899.0,1252899.0,0.0
n2,EAGER-1,adapter_removal,Perfect,Realtime,1.4754556884E10,713485.0,713485.0,0.0
n2,EAGER-1,adapter_removal,Perfect,Realtime,1.9100037384E10,747461.0,747461.0,0.0
n2,EAGER-1,adapter_removal,Perfect,Realtime,1.9132169434E10,763978.0,763978.0,0.0
n2,EAGER-1,adapter_removal,Perfect,Realtime,1.907531498E10,753066.0,753066.0,0.0
n2,EAGER-1,preseq,Lotaru-G,Realtime,8.330435694E9,12265.661566541354,13518.0,0.09264228683671004
n2,EAGER-1,preseq,Lotaru-G,Realtime,2.5705994498E10,33650.801235690036,39163.0,0.1407501663383797
n2,EAGER-1,preseq,Lotaru-G,Realtime,1.9100037384E10,21704.645034668265,24609.0,0.118020031912379
n2,EAGER-1,preseq,Lotaru-G,Realtime,1.907531498E10,21706.686588193155,24849.0,0.12645633272191414
n2,EAGER-1,preseq,Lotaru-G,Realtime,1.4754556884E10,20263.9216634657,21823.0,0.07144198032050136
n2,EAGER-1,preseq,Lotaru-G,Realtime,1.9132169434E10,21738.85012515403,21703.0,0.0016518511336695032
n2,EAGER-1,preseq,OnlineP,Realtime,8.330435694E9,13946.576486049978,13518.0,0.03170413419514562
n2,EAGER-1,preseq,OnlineP,Realtime,2.5705994498E10,38340.13467438283,39163.0,0.021011294477368114
n2,EAGER-1,preseq,OnlineP,Realtime,1.9100037384E10,24713.417200237596,24609.0,0.004243049300564682
n2,EAGER-1,preseq,OnlineP,Realtime,1.907531498E10,24715.74595541436,24849.0,0.005362551595059735
n2,EAGER-1,preseq,OnlineP,Realtime,1.4754556884E10,23070.01575734759,21823.0,0.05714226996048168
n2,EAGER-1,preseq,OnlineP,Realtime,1.9132169434E10,24752.43419419535,21703.0,0.1405074963919896
n2,EAGER-1,preseq,OnlineM,Realtime,8.330435694E9,13946.576486049978,13518.0,0.03170413419514562
n2,EAGER-1,preseq,OnlineM,Realtime,2.5705994498E10,38340.13467438283,39163.0,0.021011294477368114
n2,EAGER-1,preseq,OnlineM,Realtime,1.9100037384E10,24713.417200237596,24609.0,0.004243049300564682
n2,EAGER-1,preseq,OnlineM,Realtime,1.907531498E10,24715.74595541436,24849.0,0.005362551595059735
n2,EAGER-1,preseq,OnlineM,Realtime,1.4754556884E10,23070.01575734759,21823.0,0.05714226996048168
n2,EAGER-1,preseq,OnlineM,Realtime,1.9132169434E10,24752.43419419535,21703.0,0.1405074963919896
n2,EAGER-1,preseq,Naive,Realtime,8.330435694E9,23726.088632757957,13518.0,0.7551478497379759
n2,EAGER-1,preseq,Naive,Realtime,2.5705994498E10,65224.711913075575,39163.0,0.6654677096513437
n2,EAGER-1,preseq,Naive,Realtime,1.9100037384E10,42042.77139251054,24609.0,0.7084307120366753
n2,EAGER-1,preseq,Naive,Realtime,1.907531498E10,42046.7330996566,24849.0,0.6920895448370801
n2,EAGER-1,preseq,Naive,Realtime,1.4754556884E10,39246.996505948824,21823.0,0.7984235213283611
n2,EAGER-1,preseq,Naive,Realtime,1.9132169434E10,42109.14758581872,21703.0,0.9402454769303192
n2,EAGER-1,preseq,Lotaru-A,Realtime,8.330435694E9,13951.400093477292,13518.0,0.032060962677710615
n2,EAGER-1,preseq,Lotaru-A,Realtime,2.5705994498E10,38275.61921208083,39163.0,0.022658651990888685
n2,EAGER-1,preseq,Lotaru-A,Realtime,1.9100037384E10,24687.63589495875,24609.0,0.003195412042697728
n2,EAGER-1,preseq,Lotaru-A,Realtime,1.907531498E10,24689.95803061229,24849.0,0.006400336809839768
n2,EAGER-1,preseq,Lotaru-A,Realtime,1.4754556884E10,23048.905846308124,21823.0,0.056174945988549864
n2,EAGER-1,preseq,Lotaru-A,Realtime,1.9132169434E10,24726.541982495208,21703.0,0.13931447184698925
n2,EAGER-1,preseq,Perfect,Realtime,8.330435694E9,13518.0,13518.0,0.0
n2,EAGER-1,preseq,Perfect,Realtime,2.5705994498E10,39163.0,39163.0,0.0
n2,EAGER-1,preseq,Perfect,Realtime,1.9100037384E10,24609.0,24609.0,0.0
n2,EAGER-1,preseq,Perfect,Realtime,1.907531498E10,24849.0,24849.0,0.0
n2,EAGER-1,preseq,Perfect,Realtime,1.4754556884E10,21823.0,21823.0,0.0
n2,EAGER-1,preseq,Perfect,Realtime,1.9132169434E10,21703.0,21703.0,0.0
n2,EAGER-1,bwa,Lotaru-G,Realtime,8.330435694E9,1290275.943754743,1371525.0,0.05923993820401153
n2,EAGER-1,bwa,Lotaru-G,Realtime,2.5705994498E10,3953872.739423623,4424475.0,0.10636341273854574
n2,EAGER-1,bwa,Lotaru-G,Realtime,1.907531498E10,2482628.7647190685,3139624.0,0.20925920915400426
n2,EAGER-1,bwa,Lotaru-G,Realtime,1.4754556884E10,2250885.3903510324,2560290.0,0.12084748588986702
n2,EAGER-1,bwa,Lotaru-G,Realtime,1.9100037384E10,2486459.918196205,3105422.0,0.19931657655667892
n2,EAGER-1,bwa,Lotaru-G,Realtime,1.9132169434E10,2489129.5501680314,3152217.0,0.2103559018405042
n2,EAGER-1,bwa,OnlineP,Realtime,8.330435694E9,1435192.840899415,1371525.0,0.04642120333163091
n2,EAGER-1,bwa,OnlineP,Realtime,2.5705994498E10,4407425.977657064,4424475.0,0.0038533435815404395
n2,EAGER-1,bwa,OnlineP,Realtime,1.907531498E10,2767626.2785086487,3139624.0,0.11848479992870205
n2,EAGER-1,bwa,OnlineP,Realtime,1.4754556884E10,2509332.805704683,2560290.0,0.019902899396285943
n2,EAGER-1,bwa,OnlineP,Realtime,1.9100037384E10,2771896.3550066394,3105422.0,0.10740106980415565
n2,EAGER-1,bwa,OnlineP,Realtime,1.9132169434E10,2774871.8381892415,3152217.0,0.11970786332627434
n2,EAGER-1,bwa,OnlineM,Realtime,8.330435694E9,1435192.840899415,1371525.0,0.04642120333163091
n2,EAGER-1,bwa,OnlineM,Realtime,2.5705994498E10,4407425.977657064,4424475.0,0.0038533435815404395
n2,EAGER-1,bwa,OnlineM,Realtime,1.907531498E10,2767626.2785086487,3139624.0,0.11848479992870205
n2,EAGER-1,bwa,OnlineM,Realtime,1.4754556884E10,2509332.805704683,2560290.0,0.019902899396285943
n2,EAGER-1,bwa,OnlineM,Realtime,1.9100037384E10,2771896.3550066394,3105422.0,0.10740106980415565
n2,EAGER-1,bwa,OnlineM,Realtime,1.9132169434E10,2774871.8381892415,3152217.0,0.11970786332627434
n2,EAGER-1,bwa,Naive,Realtime,8.330435694E9,1470176.0042554324,1371525.0,0.07192796650110818
n2,EAGER-1,bwa,Naive,Realtime,2.5705994498E10,4503947.817017902,4424475.0,0.017962089743506673
n2,EAGER-1,bwa,Naive,Realtime,1.907531498E10,2828236.7982131797,3139624.0,0.09917977496248605
n2,EAGER-1,bwa,Naive,Realtime,1.4754556884E10,2564286.7446257086,2560290.0,0.0015610515315485957
n2,EAGER-1,bwa,Naive,Realtime,1.9100037384E10,2832600.3886215314,3105422.0,0.08785331313376042
n2,EAGER-1,bwa,Naive,Realtime,1.9132169434E10,2835641.034352802,3152217.0,0.10042962322936454
n2,EAGER-1,bwa,Lotaru-A,Realtime,8.330435694E9,1339218.776378333,1371525.0,0.023554965182309397
n2,EAGER-1,bwa,Lotaru-A,Realtime,2.5705994498E10,4103851.302255272,4424475.0,0.07246593047643575
n2,EAGER-1,bwa,Lotaru-A,Realtime,1.907531498E10,2576800.003581793,3139624.0,0.17926477706190516
n2,EAGER-1,bwa,Lotaru-A,Realtime,1.4754556884E10,2336266.124176273,2560290.0,0.08749941445060008
n2,EAGER-1,bwa,Lotaru-A,Realtime,1.9100037384E10,2580776.48062657,3105422.0,0.16894499986585718
n2,EAGER-1,bwa,Lotaru-A,Realtime,1.9132169434E10,2583547.377255306,3152217.0,0.180403069568083
n2,EAGER-1,bwa,Perfect,Realtime,8.330435694E9,1371525.0,1371525.0,0.0
n2,EAGER-1,bwa,Perfect,Realtime,2.5705994498E10,4424475.0,4424475.0,0.0
n2,EAGER-1,bwa,Perfect,Realtime,1.907531498E10,3139624.0,3139624.0,0.0
n2,EAGER-1,bwa,Perfect,Realtime,1.4754556884E10,2560290.0,2560290.0,0.0
n2,EAGER-1,bwa,Perfect,Realtime,1.9100037384E10,3105422.0,3105422.0,0.0
n2,EAGER-1,bwa,Perfect,Realtime,1.9132169434E10,3152217.0,3152217.0,0.0
n2,EAGER-1,samtools_flagstat_after_filter,Lotaru-G,Realtime,8.330435694E9,1437.4307161767438,1577.0,0.08850303349604073
n2,EAGER-1,samtools_flagstat_after_filter,Lotaru-G,Realtime,2.5705994498E10,3927.0065638090005,4336.0,0.094325054472094
n2,EAGER-1,samtools_flagstat_after_filter,Lotaru-G,Realtime,1.9100037384E10,2535.215115768493,2906.0,0.12759287138042225
n2,EAGER-1,samtools_flagstat_after_filter,Lotaru-G,Realtime,1.907531498E10,2535.5328026577026,2916.0,0.1304757192531884
n2,EAGER-1,samtools_flagstat_after_filter,Lotaru-G,Realtime,1.4754556884E10,2367.60768954962,2772.0,0.14588467187964652
n2,EAGER-1,samtools_flagstat_after_filter,Lotaru-G,Realtime,1.9132169434E10,2539.247492669128,3000.0,0.15358416911029069
n2,EAGER-1,samtools_flagstat_after_filter,OnlineP,Realtime,8.330435694E9,1615.0735661952776,1577.0,0.024143035000176054
n2,EAGER-1,samtools_flagstat_after_filter,OnlineP,Realtime,2.5705994498E10,4423.235694534042,4336.0,0.020118933241245758
n2,EAGER-1,samtools_flagstat_after_filter,OnlineP,Realtime,1.9100037384E10,2853.3393450561175,2906.0,0.018121354075665
n2,EAGER-1,samtools_flagstat_after_filter,OnlineP,Realtime,1.907531498E10,2853.697685732351,2916.0,0.021365677046518813
n2,EAGER-1,samtools_flagstat_after_filter,OnlineP,Realtime,1.4754556884E10,2664.2835156517467,2772.0,0.03885876058739296
n2,EAGER-1,samtools_flagstat_after_filter,OnlineP,Realtime,1.9132169434E10,2857.8877375540296,3000.0,0.04737075414865679
n2,EAGER-1,samtools_flagstat_after_filter,OnlineM,Realtime,8.330435694E9,1615.0735661952776,1577.0,0.024143035000176054
n2,EAGER-1,samtools_flagstat_after_filter,OnlineM,Realtime,2.5705994498E10,4423.235694534042,4336.0,0.020118933241245758
n2,EAGER-1,samtools_flagstat_after_filter,OnlineM,Realtime,1.9100037384E10,2853.3393450561175,2906.0,0.018121354075665
n2,EAGER-1,samtools_flagstat_after_filter,OnlineM,Realtime,1.907531498E10,2853.697685732351,2916.0,0.021365677046518813
n2,EAGER-1,samtools_flagstat_after_filter,OnlineM,Realtime,1.4754556884E10,2664.2835156517467,2772.0,0.03885876058739296
n2,EAGER-1,samtools_flagstat_after_filter,OnlineM,Realtime,1.9132169434E10,2857.8877375540296,3000.0,0.04737075414865679
n2,EAGER-1,samtools_flagstat_after_filter,Naive,Realtime,8.330435694E9,1840.1067248740098,1577.0,0.1668400284553011
n2,EAGER-1,samtools_flagstat_after_filter,Naive,Realtime,2.5705994498E10,5039.538704350723,4336.0,0.16225523624324784
n2,EAGER-1,samtools_flagstat_after_filter,Naive,Realtime,1.9100037384E10,3250.9038765052364,2906.0,0.11868681228672967
n2,EAGER-1,samtools_flagstat_after_filter,Naive,Realtime,1.907531498E10,3251.31214588809,2916.0,0.11499044783542184
n2,EAGER-1,samtools_flagstat_after_filter,Naive,Realtime,1.4754556884E10,3035.506317938821,2772.0,0.09505999925642901
n2,EAGER-1,samtools_flagstat_after_filter,Naive,Realtime,1.9132169434E10,3256.0860104946446,3000.0,0.08536200349821486
n2,EAGER-1,samtools_flagstat_after_filter,Lotaru-A,Realtime,8.330435694E9,1561.9983389181077,1577.0,0.009512784452690095
n2,EAGER-1,samtools_flagstat_after_filter,Lotaru-A,Realtime,2.5705994498E10,4267.320616262622,4336.0,0.015839341267845475
n2,EAGER-1,samtools_flagstat_after_filter,Lotaru-A,Realtime,1.9100037384E10,2754.916640548225,2906.0,0.05199014433990876
n2,EAGER-1,samtools_flagstat_after_filter,Lotaru-A,Realtime,1.907531498E10,2755.2618581560423,2916.0,0.055122819562399755
n2,EAGER-1,samtools_flagstat_after_filter,Lotaru-A,Realtime,1.4754556884E10,2572.784369129567,2772.0,0.0718671107036194
n2,EAGER-1,samtools_flagstat_after_filter,Lotaru-A,Realtime,1.9132169434E10,2759.2984628856775,3000.0,0.08023384570477417
n2,EAGER-1,samtools_flagstat_after_filter,Perfect,Realtime,8.330435694E9,1577.0,1577.0,0.0
n2,EAGER-1,samtools_flagstat_after_filter,Perfect,Realtime,2.5705994498E10,4336.0,4336.0,0.0
n2,EAGER-1,samtools_flagstat_after_filter,Perfect,Realtime,1.9100037384E10,2906.0,2906.0,0.0
n2,EAGER-1,samtools_flagstat_after_filter,Perfect,Realtime,1.907531498E10,2916.0,2916.0,0.0
n2,EAGER-1,samtools_flagstat_after_filter,Perfect,Realtime,1.4754556884E10,2772.0,2772.0,0.0
n2,EAGER-1,samtools_flagstat_after_filter,Perfect,Realtime,1.9132169434E10,3000.0,3000.0,0.0
n2,EAGER-1,fastqc,Lotaru-G,Realtime,8.330435694E9,124144.27143516105,115828.0,0.07179845490866672
n2,EAGER-1,fastqc,Lotaru-G,Realtime,2.5705994498E10,366465.13728645147,298729.0,0.2267477790453939
n2,EAGER-1,fastqc,Lotaru-G,Realtime,1.4754556884E10,213735.55460794223,204493.0,0.045197413153223995
n2,EAGER-1,fastqc,Lotaru-G,Realtime,1.9100037384E10,274337.95647472184,256395.0,0.06998169416221782
n2,EAGER-1,fastqc,Lotaru-G,Realtime,1.9132169434E10,274786.0724901799,262343.0,0.04743054890040867
n2,EAGER-1,fastqc,Lotaru-G,Realtime,1.907531498E10,273993.17594646715,221676.0,0.23600739794324668
n2,EAGER-1,fastqc,OnlineP,Realtime,8.330435694E9,135115.91518938803,115828.0,0.166522042937701
n2,EAGER-1,fastqc,OnlineP,Realtime,2.5705994498E10,416939.6535828589,298729.0,0.3957120118329955
n2,EAGER-1,fastqc,OnlineP,Realtime,1.4754556884E10,239312.2676682348,204493.0,0.17027119592472503
n2,EAGER-1,fastqc,OnlineP,Realtime,1.9100037384E10,309794.0043099365,256395.0,0.208268508785025
n2,EAGER-1,fastqc,OnlineP,Realtime,1.9132169434E10,310315.1716896677,262343.0,0.1828604982395859
n2,EAGER-1,fastqc,OnlineP,Realtime,1.907531498E10,309393.0180512528,221676.0,0.39569920988854373
n2,EAGER-1,fastqc,OnlineM,Realtime,8.330435694E9,135115.91518938803,115828.0,0.166522042937701
n2,EAGER-1,fastqc,OnlineM,Realtime,2.5705994498E10,416939.6535828589,298729.0,0.3957120118329955
n2,EAGER-1,fastqc,OnlineM,Realtime,1.4754556884E10,239312.2676682348,204493.0,0.17027119592472503
n2,EAGER-1,fastqc,OnlineM,Realtime,1.9100037384E10,309794.0043099365,256395.0,0.208268508785025
n2,EAGER-1,fastqc,OnlineM,Realtime,1.9132169434E10,310315.1716896677,262343.0,0.1828604982395859
n2,EAGER-1,fastqc,OnlineM,Realtime,1.907531498E10,309393.0180512528,221676.0,0.39569920988854373
n2,EAGER-1,fastqc,Naive,Realtime,8.330435694E9,238121.84727079832,115828.0,1.0558228344683351
n2,EAGER-1,fastqc,Naive,Realtime,2.5705994498E10,734794.5678526161,298729.0,1.459736309004536
n2,EAGER-1,fastqc,Naive,Realtime,1.4754556884E10,421752.53131245816,204493.0,1.0624301629515835
n2,EAGER-1,fastqc,Naive,Realtime,1.9100037384E10,545966.1837489705,256395.0,1.129394815612514
n2,EAGER-1,fastqc,Naive,Realtime,1.9132169434E10,546884.6642923241,262343.0,1.0846169491555868
n2,EAGER-1,fastqc,Naive,Realtime,1.907531498E10,545259.5046837092,221676.0,1.4597137474679678
n2,EAGER-1,fastqc,Lotaru-A,Realtime,8.330435694E9,137827.13047609953,115828.0,0.1899292958187962
n2,EAGER-1,fastqc,Lotaru-A,Realtime,2.5705994498E10,406855.9725536879,298729.0,0.3619567318663
n2,EAGER-1,fastqc,Lotaru-A,Realtime,1.4754556884E10,237292.9321005051,204493.0,0.16039635635696625
n2,EAGER-1,fastqc,Lotaru-A,Realtime,1.9100037384E10,304574.7732414403,256395.0,0.18791229642325435
n2,EAGER-1,fastqc,Lotaru-A,Realtime,1.9132169434E10,305072.2794398091,262343.0,0.1628756225239823
n2,EAGER-1,fastqc,Lotaru-A,Realtime,1.907531498E10,304191.99189918407,221676.0,0.3722369219003594
n2,EAGER-1,fastqc,Perfect,Realtime,8.330435694E9,115828.0,115828.0,0.0
n2,EAGER-1,fastqc,Perfect,Realtime,2.5705994498E10,298729.0,298729.0,0.0
n2,EAGER-1,fastqc,Perfect,Realtime,1.4754556884E10,204493.0,204493.0,0.0
n2,EAGER-1,fastqc,Perfect,Realtime,1.9100037384E10,256395.0,256395.0,0.0
n2,EAGER-1,fastqc,Perfect,Realtime,1.9132169434E10,262343.0,262343.0,0.0
n2,EAGER-1,fastqc,Perfect,Realtime,1.907531498E10,221676.0,221676.0,0.0
n2,EAGER-1,samtools_flagstat,Lotaru-G,Realtime,8.330435694E9,20728.669856304132,5408.0,2.8329641006479536
n2,EAGER-1,samtools_flagstat,Lotaru-G,Realtime,2.5705994498E10,58040.1914342108,16182.0,2.58671310309052
n2,EAGER-1,samtools_flagstat,Lotaru-G,Realtime,1.4754556884E10,34231.25376005977,11799.0,1.9011995728502222
n2,EAGER-1,samtools_flagstat,Lotaru-G,Realtime,1.907531498E10,37806.77464592999,12723.0,1.971529878639471
n2,EAGER-1,samtools_flagstat,Lotaru-G,Realtime,1.9132169434E10,37814.05124188976,11526.0,2.2807609961729796
n2,EAGER-1,samtools_flagstat,Lotaru-G,Realtime,1.9100037384E10,37753.937465373456,11733.0,2.217756538427807
n2,EAGER-1,samtools_flagstat,OnlineP,Realtime,8.330435694E9,25498.537850215263,5408.0,3.7149663184569643
n2,EAGER-1,samtools_flagstat,OnlineP,Realtime,2.5705994498E10,64189.63309502468,16182.0,2.9667305089003015
n2,EAGER-1,samtools_flagstat,OnlineP,Realtime,1.4754556884E10,37343.06213777413,11799.0,2.164934497650151
n2,EAGER-1,samtools_flagstat,OnlineP,Realtime,1.907531498E10,41374.76134608318,12723.0,2.251965837151865
n2,EAGER-1,samtools_flagstat,OnlineP,Realtime,1.9132169434E10,41382.96631736174,11526.0,2.59040138099616
n2,EAGER-1,samtools_flagstat,OnlineP,Realtime,1.9100037384E10,41315.18300048716,11733.0,2.521280405734864
n2,EAGER-1,samtools_flagstat,OnlineM,Realtime,8.330435694E9,25498.537850215263,5408.0,3.7149663184569643
n2,EAGER-1,samtools_flagstat,OnlineM,Realtime,2.5705994498E10,64189.63309502468,16182.0,2.9667305089003015
n2,EAGER-1,samtools_flagstat,OnlineM,Realtime,1.4754556884E10,37343.06213777413,11799.0,2.164934497650151
n2,EAGER-1,samtools_flagstat,OnlineM,Realtime,1.907531498E10,41374.76134608318,12723.0,2.251965837151865
n2,EAGER-1,samtools_flagstat,OnlineM,Realtime,1.9132169434E10,41382.96631736174,11526.0,2.59040138099616
n2,EAGER-1,samtools_flagstat,OnlineM,Realtime,1.9100037384E10,41315.18300048716,11733.0,2.521280405734864
n2,EAGER-1,samtools_flagstat,Naive,Realtime,8.330435694E9,28342.311754699804,5408.0,4.24081208481875
n2,EAGER-1,samtools_flagstat,Naive,Realtime,2.5705994498E10,82254.34793372836,16182.0,4.083076747851215
n2,EAGER-1,samtools_flagstat,Naive,Realtime,1.4754556884E10,47852.419119519676,11799.0,3.0556334536418066
n2,EAGER-1,samtools_flagstat,Naive,Realtime,1.907531498E10,53018.748532143996,12723.0,3.1671577876400216
n2,EAGER-1,samtools_flagstat,Naive,Realtime,1.9132169434E10,53029.26260629883,11526.0,3.6008383312770107
n2,EAGER-1,samtools_flagstat,Naive,Realtime,1.9100037384E10,52942.40321387872,11733.0,3.512264826888155
n2,EAGER-1,samtools_flagstat,Lotaru-A,Realtime,8.330435694E9,21737.204422523184,5408.0,3.019453480496151
n2,EAGER-1,samtools_flagstat,Lotaru-A,Realtime,2.5705994498E10,60864.08412472854,16182.0,2.7612213647712607
n2,EAGER-1,samtools_flagstat,Lotaru-A,Realtime,1.4754556884E10,35896.74425710374,11799.0,2.042354797618759
n2,EAGER-1,samtools_flagstat,Lotaru-A,Realtime,1.907531498E10,39646.228857512135,12723.0,2.116106960426954
n2,EAGER-1,samtools_flagstat,Lotaru-A,Realtime,1.9132169434E10,39653.859489625735,11526.0,2.4403834365457
n2,EAGER-1,samtools_flagstat,Lotaru-A,Realtime,1.9100037384E10,39590.82093202396,11733.0,2.3743135542507425
n2,EAGER-1,samtools_flagstat,Perfect,Realtime,8.330435694E9,5408.0,5408.0,0.0
n2,EAGER-1,samtools_flagstat,Perfect,Realtime,2.5705994498E10,16182.0,16182.0,0.0
n2,EAGER-1,samtools_flagstat,Perfect,Realtime,1.4754556884E10,11799.0,11799.0,0.0
n2,EAGER-1,samtools_flagstat,Perfect,Realtime,1.907531498E10,12723.0,12723.0,0.0
n2,EAGER-1,samtools_flagstat,Perfect,Realtime,1.9132169434E10,11526.0,11526.0,0.0
n2,EAGER-1,samtools_flagstat,Perfect,Realtime,1.9100037384E10,11733.0,11733.0,0.0
n2,EAGER-1,samtools_filter,Lotaru-G,Realtime,8.330435694E9,11742.7002919672,5742.0,1.0450540390050853
n2,EAGER-1,samtools_filter,Lotaru-G,Realtime,2.5705994498E10,34329.46423400653,16221.0,1.1163593017697142
n2,EAGER-1,samtools_filter,Lotaru-G,Realtime,1.9100037384E10,22049.05297536258,13767.0,0.6015873447637525
n2,EAGER-1,samtools_filter,Lotaru-G,Realtime,1.907531498E10,22081.0382944832,10639.0,1.0754806179606355
n2,EAGER-1,samtools_filter,Lotaru-G,Realtime,1.4754556884E10,19916.574268264696,9906.0,1.0105566594250652
n2,EAGER-1,samtools_filter,Lotaru-G,Realtime,1.9132169434E10,22085.443227559095,10809.0,1.0432457422110366
n2,EAGER-1,samtools_filter,OnlineP,Realtime,8.330435694E9,13428.154212831374,5742.0,1.3385848507195008
n2,EAGER-1,samtools_filter,OnlineP,Realtime,2.5705994498E10,38970.853129044306,16221.0,1.402493873931589
n2,EAGER-1,samtools_filter,OnlineP,Realtime,1.9100037384E10,25083.30163420689,13767.0,0.8219874797854937
n2,EAGER-1,samtools_filter,OnlineP,Realtime,1.907531498E10,25119.472879374418,10639.0,1.3610746197362926
n2,EAGER-1,samtools_filter,OnlineP,Realtime,1.4754556884E10,22671.74494992978,9906.0,1.2886881637320593
n2,EAGER-1,samtools_filter,OnlineP,Realtime,1.9132169434E10,25124.454287044275,10809.0,1.324401358779191
n2,EAGER-1,samtools_filter,OnlineM,Realtime,8.330435694E9,13428.154212831374,5742.0,1.3385848507195008
n2,EAGER-1,samtools_filter,OnlineM,Realtime,2.5705994498E10,38970.853129044306,16221.0,1.402493873931589
n2,EAGER-1,samtools_filter,OnlineM,Realtime,1.9100037384E10,25083.30163420689,13767.0,0.8219874797854937
n2,EAGER-1,samtools_filter,OnlineM,Realtime,1.907531498E10,25119.472879374418,10639.0,1.3610746197362926
n2,EAGER-1,samtools_filter,OnlineM,Realtime,1.4754556884E10,22671.74494992978,9906.0,1.2886881637320593
n2,EAGER-1,samtools_filter,OnlineM,Realtime,1.9132169434E10,25124.454287044275,10809.0,1.324401358779191
n2,EAGER-1,samtools_filter,Naive,Realtime,8.330435694E9,14013.44511263796,5742.0,1.4405163902190805
n2,EAGER-1,samtools_filter,Naive,Realtime,2.5705994498E10,40669.469732086676,16221.0,1.50721100623184
n2,EAGER-1,samtools_filter,Naive,Realtime,1.9100037384E10,26176.603658514625,13767.0,0.901402168846853
n2,EAGER-1,samtools_filter,Naive,Realtime,1.907531498E10,26214.35149420202,10639.0,1.4639864173514445
n2,EAGER-1,samtools_filter,Naive,Realtime,1.4754556884E10,23659.934822611613,9906.0,1.3884448639825977
n2,EAGER-1,samtools_filter,Naive,Realtime,1.9132169434E10,26219.550025724577,10809.0,1.425714684589192
n2,EAGER-1,samtools_filter,Lotaru-A,Realtime,8.330435694E9,13972.157243623158,5742.0,1.4333258870817065
n2,EAGER-1,samtools_filter,Lotaru-A,Realtime,2.5705994498E10,40847.22086409666,16221.0,1.5181690934034064
n2,EAGER-1,samtools_filter,Lotaru-A,Realtime,1.9100037384E10,26235.26340491596,13767.0,0.9056630642054159
n2,EAGER-1,samtools_filter,Lotaru-A,Realtime,1.907531498E10,26273.32142369606,10639.0,1.4695292248985863
n2,EAGER-1,samtools_filter,Lotaru-A,Realtime,1.4754556884E10,23697.914492534037,9906.0,1.3922788706373952
n2,EAGER-1,samtools_filter,Lotaru-A,Realtime,1.9132169434E10,26278.562672817112,10809.0,1.431174268925628
n2,EAGER-1,samtools_filter,Perfect,Realtime,8.330435694E9,5742.0,5742.0,0.0
n2,EAGER-1,samtools_filter,Perfect,Realtime,2.5705994498E10,16221.0,16221.0,0.0
n2,EAGER-1,samtools_filter,Perfect,Realtime,1.9100037384E10,13767.0,13767.0,0.0
n2,EAGER-1,samtools_filter,Perfect,Realtime,1.907531498E10,10639.0,10639.0,0.0
n2,EAGER-1,samtools_filter,Perfect,Realtime,1.4754556884E10,9906.0,9906.0,0.0
n2,EAGER-1,samtools_filter,Perfect,Realtime,1.9132169434E10,10809.0,10809.0,0.0
