Machine,Workflow,TaskName,Estimator,Feature,SizeInput,Predicted,Real,Deviation
n1,EAGER-0,genotyping_hc,Lotaru-A,Realtime,2.5705994498E10,8679413.374550398,6943115.0,0.2500748402626773
n1,EAGER-0,genotyping_hc,Lotaru-A,Realtime,1.907531498E10,6046067.253347086,4530912.0,0.3344040346285882
n1,EAGER-0,genotyping_hc,Lotaru-A,Realtime,1.9132169434E10,6054870.104018988,4454183.0,0.35936716206293906
n1,EAGER-0,genotyping_hc,Lotaru-A,Realtime,1.4754556884E10,5580536.586546813,5451079.0,0.023748983741900116
n1,EAGER-0,genotyping_hc,Lotaru-A,Realtime,1.9100037384E10,6045751.182259109,4566314.0,0.32398936697281633
n1,EAGER-0,genotyping_hc,Perfect,Realtime,8.330435694E9,3502399.0,3502399.0,0.0
n1,EAGER-0,genotyping_hc,Perfect,Realtime,2.5705994498E10,6943115.0,6943115.0,0.0
n1,EAGER-0,genotyping_hc,Perfect,Realtime,1.907531498E10,4530912.0,4530912.0,0.0
n1,EAGER-0,genotyping_hc,Perfect,Realtime,1.9132169434E10,4454183.0,4454183.0,0.0
n1,EAGER-0,genotyping_hc,Perfect,Realtime,1.4754556884E10,5451079.0,5451079.0,0.0
n1,EAGER-0,genotyping_hc,Perfect,Realtime,1.9100037384E10,4566314.0,4566314.0,0.0
n1,EAGER-0,qualimap,Lotaru-G,Realtime,8.330435694E9,28819.650005780735,29012.0,0.006630014966884902
n1,EAGER-0,qualimap,Lotaru-G,Realtime,2.5705994498E10,58412.088682435744,56140.0,0.04047183260484047
n1,EAGER-0,qualimap,Lotaru-G,Realtime,1.9132169434E10,43038.48796062038,46282.0,0.0700815012181759
n1,EAGER-0,qualimap,Lotaru-G,Realtime,1.907531498E10,42986.92412740672,45554.0,0.05635237021103049
n1,EAGER-0,qualimap,Lotaru-G,Realtime,1.4754556884E10,40260.01820228705,42400.0,0.050471268813984664
n1,EAGER-0,qualimap,Lotaru-G,Realtime,1.9100037384E10,42985.07270024351,40675.0,0.05679342840180722
n1,EAGER-0,qualimap,OnlineP,Realtime,8.330435694E9,21259.02535391159,29012.0,0.2672333739862267
n1,EAGER-0,qualimap,OnlineP,Realtime,2.5705994498E10,26264.77308080857,56140.0,0.5321558054718816
n1,EAGER-0,qualimap,OnlineP,Realtime,1.9132169434E10,23664.231513134695,46282.0,0.4886947082421958
n1,EAGER-0,qualimap,OnlineP,Realtime,1.907531498E10,23655.50916538629,45554.0,0.48071499395472866
n1,EAGER-0,qualimap,OnlineP,Realtime,1.4754556884E10,23194.235821702412,42400.0,0.4529661362806035
n1,EAGER-0,qualimap,OnlineP,Realtime,1.9100037384E10,23655.195984799087,40675.0,0.41843402618809866
n1,EAGER-0,qualimap,OnlineM,Realtime,8.330435694E9,21259.02535391159,29012.0,0.2672333739862267
n1,EAGER-0,qualimap,OnlineM,Realtime,2.5705994498E10,26264.77308080857,56140.0,0.5321558054718816
n1,EAGER-0,qualimap,OnlineM,Realtime,1.9132169434E10,23664.231513134695,46282.0,0.4886947082421958
n1,EAGER-0,qualimap,OnlineM,Realtime,1.907531498E10,23655.50916538629,45554.0,0.48071499395472866
n1,EAGER-0,qualimap,OnlineM,Realtime,1.4754556884E10,23194.235821702412,42400.0,0.4529661362806035
n1,EAGER-0,qualimap,OnlineM,Realtime,1.9100037384E10,23655.195984799087,40675.0,0.41843402618809866
n1,EAGER-0,qualimap,Naive,Realtime,8.330435694E9,14644.47332796062,29012.0,0.49522703267749135
n1,EAGER-0,qualimap,Naive,Realtime,2.5705994498E10,18092.72826216691,56140.0,0.6777212635880493
n1,EAGER-0,qualimap,Naive,Realtime,1.9132169434E10,16301.321507056866,46282.0,0.647782690742473
n1,EAGER-0,qualimap,Naive,Realtime,1.907531498E10,16295.313038332066,45554.0,0.6422857918441396
n1,EAGER-0,qualimap,Naive,Realtime,1.4754556884E10,15977.560692397972,42400.0,0.6231707383868402
n1,EAGER-0,qualimap,Naive,Realtime,1.9100037384E10,16295.097301030859,40675.0,0.5993829796919272
n1,EAGER-0,qualimap,Lotaru-A,Realtime,8.330435694E9,29842.958979061586,29012.0,0.028641906075471752
n1,EAGER-0,qualimap,Lotaru-A,Realtime,2.5705994498E10,60486.14629537774,56140.0,0.07741621473775806
n1,EAGER-0,qualimap,Lotaru-A,Realtime,1.9132169434E10,44566.66997940648,46282.0,0.037062573367475975
n1,EAGER-0,qualimap,Lotaru-A,Realtime,1.907531498E10,44513.275251882376,45554.0,0.02284595750356991
n1,EAGER-0,qualimap,Lotaru-A,Realtime,1.4754556884E10,41689.544164003695,42400.0,0.01675603386783738
n1,EAGER-0,qualimap,Lotaru-A,Realtime,1.9100037384E10,44511.35808547427,40675.0,0.0943173469077878
n1,EAGER-0,qualimap,Perfect,Realtime,8.330435694E9,29012.0,29012.0,0.0
n1,EAGER-0,qualimap,Perfect,Realtime,2.5705994498E10,56140.0,56140.0,0.0
n1,EAGER-0,qualimap,Perfect,Realtime,1.9132169434E10,46282.0,46282.0,0.0
n1,EAGER-0,qualimap,Perfect,Realtime,1.907531498E10,45554.0,45554.0,0.0
n1,EAGER-0,qualimap,Perfect,Realtime,1.4754556884E10,42400.0,42400.0,0.0
n1,EAGER-0,qualimap,Perfect,Realtime,1.9100037384E10,40675.0,40675.0,0.0
n1,EAGER-0,adapter_removal,Lotaru-G,Realtime,8.330435694E9,451226.0612118028,524893.0,0.14034658261435604
n1,EAGER-0,adapter_removal,Lotaru-G,Realtime,2.5705994498E10,1392188.0412985529,1601835.0,0.13087924705194176
n1,EAGER-0,adapter_removal,Lotaru-G,Realtime,1.4754556884E10,799120.1268615364,948548.0,0.15753327521481633
n1,EAGER-0,adapter_removal,Lotaru-G,Realtime,1.9132169434E10,1036186.8606319929,1015839.0,0.020030596021606697
n1,EAGER-0,adapter_removal,Lotaru-G,Realtime,1.9100037384E10,1034446.7705587283,1003977.0,0.030349072298198318
n1,EAGER-0,adapter_removal,Lotaru-G,Realtime,1.907531498E10,1033107.9450002108,1023123.0,0.009759281142356078
n1,EAGER-0,adapter_removal,OnlineP,Realtime,8.330435694E9,442240.37643099425,524893.0,0.1574656617043964
n1,EAGER-0,adapter_removal,OnlineP,Realtime,2.5705994498E10,1364661.9417235802,1601835.0,0.14806335126677828
n1,EAGER-0,adapter_removal,OnlineP,Realtime,1.4754556884E10,783279.6483504052,948548.0,0.17423298731281373
n1,EAGER-0,adapter_removal,OnlineP,Realtime,1.9132169434E10,1015675.2947963707,1015839.0,1.6115270592026066E-4
n1,EAGER-0,adapter_removal,OnlineP,Realtime,1.9100037384E10,1013969.490903017,1003977.0,0.009952908187156672
n1,EAGER-0,adapter_removal,OnlineP,Realtime,1.907531498E10,1012657.0451363677,1023123.0,0.010229419985311962
n1,EAGER-0,adapter_removal,OnlineM,Realtime,8.330435694E9,442240.37643099425,524893.0,0.1574656617043964
n1,EAGER-0,adapter_removal,OnlineM,Realtime,2.5705994498E10,1364661.9417235802,1601835.0,0.14806335126677828
n1,EAGER-0,adapter_removal,OnlineM,Realtime,1.4754556884E10,783279.6483504052,948548.0,0.17423298731281373
n1,EAGER-0,adapter_removal,OnlineM,Realtime,1.9132169434E10,1015675.2947963707,1015839.0,1.6115270592026066E-4
n1,EAGER-0,adapter_removal,OnlineM,Realtime,1.9100037384E10,1013969.490903017,1003977.0,0.009952908187156672
n1,EAGER-0,adapter_removal,OnlineM,Realtime,1.907531498E10,1012657.0451363677,1023123.0,0.010229419985311962
n1,EAGER-0,adapter_removal,Naive,Realtime,8.330435694E9,453793.6517553268,524893.0,0.13545493699606057
n1,EAGER-0,adapter_removal,Naive,Realtime,2.5705994498E10,1400312.9495863388,1601835.0,0.12580699660930195
n1,EAGER-0,adapter_removal,Naive,Realtime,1.4754556884E10,803742.3783850758,948548.0,0.15266029933637956
n1,EAGER-0,adapter_removal,Naive,Realtime,1.9132169434E10,1042209.2273504373,1015839.0,0.025959061771045722
n1,EAGER-0,adapter_removal,Naive,Realtime,1.9100037384E10,1040458.8603120622,1003977.0,0.03633734668429874
n1,EAGER-0,adapter_removal,Naive,Realtime,1.907531498E10,1039112.1276550735,1023123.0,0.015627766803281262
n1,EAGER-0,adapter_removal,Lotaru-A,Realtime,8.330435694E9,467780.98119588353,524893.0,0.10880697361960717
n1,EAGER-0,adapter_removal,Lotaru-A,Realtime,2.5705994498E10,1443265.6797766932,1601835.0,0.09899229335312737
n1,EAGER-0,adapter_removal,Lotaru-A,Realtime,1.4754556884E10,828438.8451162681,948548.0,0.12662422448176777
n1,EAGER-0,adapter_removal,Lotaru-A,Realtime,1.9132169434E10,1074203.2609264487,1015839.0,0.057454243168896586
n1,EAGER-0,adapter_removal,Lotaru-A,Realtime,1.9100037384E10,1072399.329124161,1003977.0,0.06815129143811167
n1,EAGER-0,adapter_removal,Lotaru-A,Realtime,1.907531498E10,1071011.3837299354,1023123.0,0.04680608658972127
n1,EAGER-0,adapter_removal,Perfect,Realtime,8.330435694E9,524893.0,524893.0,0.0
n1,EAGER-0,adapter_removal,Perfect,Realtime,2.5705994498E10,1601835.0,1601835.0,0.0
n1,EAGER-0,adapter_removal,Perfect,Realtime,1.4754556884E10,948548.0,948548.0,0.0
n1,EAGER-0,adapter_removal,Perfect,Realtime,1.9132169434E10,1015839.0,1015839.0,0.0
n1,EAGER-0,adapter_removal,Perfect,Realtime,1.9100037384E10,1003977.0,1003977.0,0.0
n1,EAGER-0,adapter_removal,Perfect,Realtime,1.907531498E10,1023123.0,1023123.0,0.0
n1,EAGER-0,preseq,Lotaru-G,Realtime,8.330435694E9,14512.677221403155,20679.0,0.29819250343811815
n1,EAGER-0,preseq,Lotaru-G,Realtime,2.5705994498E10,40079.86458664562,62079.0,0.3543732246549458
n1,EAGER-0,preseq,Lotaru-G,Realtime,1.907531498E10,25799.69947321477,38342.0,0.3271164917527837
n1,EAGER-0,preseq,Lotaru-G,Realtime,1.9100037384E10,25797.548363920003,38190.0,0.32449467494317874
n1,EAGER-0,preseq,Lotaru-G,Realtime,1.9132169434E10,25837.80150312465,36932.0,0.30039528043093655
n1,EAGER-0,preseq,Lotaru-G,Realtime,1.4754556884E10,24074.307434942155,33445.0,0.28018216669331275
n1,EAGER-0,preseq,OnlineP,Realtime,8.330435694E9,14220.355524318962,20679.0,0.312328665587361
n1,EAGER-0,preseq,OnlineP,Realtime,2.5705994498E10,39094.578070718984,62079.0,0.3702447192976855
n1,EAGER-0,preseq,OnlineP,Realtime,1.907531498E10,25201.457957175313,38342.0,0.3427192645877807
n1,EAGER-0,preseq,OnlineP,Realtime,1.9100037384E10,25199.365150855843,38190.0,0.34015802171102794
n1,EAGER-0,preseq,OnlineP,Realtime,1.9132169434E10,25238.527281933984,36932.0,0.316621702536175
n1,EAGER-0,preseq,OnlineP,Realtime,1.4754556884E10,23522.830389480674,33445.0,0.2966712396627097
n1,EAGER-0,preseq,OnlineM,Realtime,8.330435694E9,14220.355524318962,20679.0,0.312328665587361
n1,EAGER-0,preseq,OnlineM,Realtime,2.5705994498E10,39094.578070718984,62079.0,0.3702447192976855
n1,EAGER-0,preseq,OnlineM,Realtime,1.907531498E10,25201.457957175313,38342.0,0.3427192645877807
n1,EAGER-0,preseq,OnlineM,Realtime,1.9100037384E10,25199.365150855843,38190.0,0.34015802171102794
n1,EAGER-0,preseq,OnlineM,Realtime,1.9132169434E10,25238.527281933984,36932.0,0.316621702536175
n1,EAGER-0,preseq,OnlineM,Realtime,1.4754556884E10,23522.830389480674,33445.0,0.2966712396627097
n1,EAGER-0,preseq,Naive,Realtime,8.330435694E9,14012.341794949136,20679.0,0.32238784298326145
n1,EAGER-0,preseq,Naive,Realtime,2.5705994498E10,38522.707067302596,62079.0,0.37945670730355524
n1,EAGER-0,preseq,Naive,Realtime,1.907531498E10,24832.81392107763,38342.0,0.3523338917876576
n1,EAGER-0,preseq,Naive,Realtime,1.9100037384E10,24830.751728088933,38190.0,0.3498101144779017
n1,EAGER-0,preseq,Naive,Realtime,1.9132169434E10,24869.341000006014,36932.0,0.3266180818800494
n1,EAGER-0,preseq,Naive,Realtime,1.4754556884E10,23178.741124885153,33445.0,0.3069594520889474
n1,EAGER-0,preseq,Lotaru-A,Realtime,8.330435694E9,22489.318105523333,20679.0,0.08754379348727369
n1,EAGER-0,preseq,Lotaru-A,Realtime,2.5705994498E10,62109.06578877416,62079.0,4.8431496599754786E-4
n1,EAGER-0,preseq,Lotaru-A,Realtime,1.907531498E10,39980.05603158667,38342.0,0.04272223753551374
n1,EAGER-0,preseq,Lotaru-A,Realtime,1.9100037384E10,39976.722602442496,38190.0,0.0467850904017412
n1,EAGER-0,preseq,Lotaru-A,Realtime,1.9132169434E10,40039.1001802325,36932.0,0.08413029839251861
n1,EAGER-0,preseq,Lotaru-A,Realtime,1.4754556884E10,37306.332237315,33445.0,0.11545319890312454
n1,EAGER-0,preseq,Perfect,Realtime,8.330435694E9,20679.0,20679.0,0.0
n1,EAGER-0,preseq,Perfect,Realtime,2.5705994498E10,62079.0,62079.0,0.0
n1,EAGER-0,preseq,Perfect,Realtime,1.907531498E10,38342.0,38342.0,0.0
n1,EAGER-0,preseq,Perfect,Realtime,1.9100037384E10,38190.0,38190.0,0.0
n1,EAGER-0,preseq,Perfect,Realtime,1.9132169434E10,36932.0,36932.0,0.0
n1,EAGER-0,preseq,Perfect,Realtime,1.4754556884E10,33445.0,33445.0,0.0
n1,EAGER-0,bwa,Lotaru-G,Realtime,8.330435694E9,1426547.9951372684,1643358.0,0.1319310855350639
n1,EAGER-0,bwa,Lotaru-G,Realtime,2.5705994498E10,4368059.660947899,5381396.0,0.188303618438803
n1,EAGER-0,bwa,Lotaru-G,Realtime,1.4754556884E10,2487385.693262409,3253683.0,0.23551689170014137
n1,EAGER-0,bwa,Lotaru-G,Realtime,1.9132169434E10,2750487.8176351585,3962147.0,0.30580874015144854
n1,EAGER-0,bwa,Lotaru-G,Realtime,1.907531498E10,2743308.7519949954,3919803.0,0.3001411672997354
n1,EAGER-0,bwa,Lotaru-G,Realtime,1.9100037384E10,2747539.64109384,3949046.0,0.3042523077487981
n1,EAGER-0,bwa,OnlineP,Realtime,8.330435694E9,1400186.0769945453,1643358.0,0.14797257992808305
n1,EAGER-0,bwa,OnlineP,Realtime,2.5705994498E10,4289530.645748968,5381396.0,0.20289630316204788
n1,EAGER-0,bwa,OnlineP,Realtime,1.4754556884E10,2442210.0393789075,3253683.0,0.24940135858997095
n1,EAGER-0,bwa,OnlineP,Realtime,1.9132169434E10,2700646.102346105,3962147.0,0.318388211657441
n1,EAGER-0,bwa,OnlineP,Realtime,1.907531498E10,2693594.3559405925,3919803.0,0.31282404857065715
n1,EAGER-0,bwa,OnlineP,Realtime,1.9100037384E10,2697750.211102013,3949046.0,0.31686027179678006
n1,EAGER-0,bwa,OnlineM,Realtime,8.330435694E9,1400186.0769945453,1643358.0,0.14797257992808305
n1,EAGER-0,bwa,OnlineM,Realtime,2.5705994498E10,4289530.645748968,5381396.0,0.20289630316204788
n1,EAGER-0,bwa,OnlineM,Realtime,1.4754556884E10,2442210.0393789075,3253683.0,0.24940135858997095
n1,EAGER-0,bwa,OnlineM,Realtime,1.9132169434E10,2700646.102346105,3962147.0,0.318388211657441
n1,EAGER-0,bwa,OnlineM,Realtime,1.907531498E10,2693594.3559405925,3919803.0,0.31282404857065715
n1,EAGER-0,bwa,OnlineM,Realtime,1.9100037384E10,2697750.211102013,3949046.0,0.31686027179678006
n1,EAGER-0,bwa,Naive,Realtime,8.330435694E9,1492399.1026856762,1643358.0,0.09186001912810465
n1,EAGER-0,bwa,Naive,Realtime,2.5705994498E10,4572029.2408559695,5381396.0,0.15040089210012245
n1,EAGER-0,bwa,Naive,Realtime,1.4754556884E10,2603048.359945398,3253683.0,0.19996866322091064
n1,EAGER-0,bwa,Naive,Realtime,1.9132169434E10,2878504.425971804,3962147.0,0.2734988313225622
n1,EAGER-0,bwa,Naive,Realtime,1.907531498E10,2870988.2678119233,3919803.0,0.26756822528787205
n1,EAGER-0,bwa,Naive,Realtime,1.9100037384E10,2875417.8180093574,3949046.0,0.27187026486666466
n1,EAGER-0,bwa,Lotaru-A,Realtime,8.330435694E9,1609833.6187561746,1643358.0,0.02039992578843163
n1,EAGER-0,bwa,Lotaru-A,Realtime,2.5705994498E10,4929276.347445983,5381396.0,0.08401530988502176
n1,EAGER-0,bwa,Lotaru-A,Realtime,1.4754556884E10,2806969.779829701,3253683.0,0.13729463508593157
n1,EAGER-0,bwa,Lotaru-A,Realtime,1.9132169434E10,3103875.7699717744,3962147.0,0.21661771509947148
n1,EAGER-0,bwa,Lotaru-A,Realtime,1.907531498E10,3095774.324203257,3919803.0,0.2102219616130563
n1,EAGER-0,bwa,Lotaru-A,Realtime,1.9100037384E10,3100548.806051583,3949046.0,0.21486130927530775
n1,EAGER-0,bwa,Perfect,Realtime,8.330435694E9,1643358.0,1643358.0,0.0
n1,EAGER-0,bwa,Perfect,Realtime,2.5705994498E10,5381396.0,5381396.0,0.0
n1,EAGER-0,bwa,Perfect,Realtime,1.4754556884E10,3253683.0,3253683.0,0.0
n1,EAGER-0,bwa,Perfect,Realtime,1.9132169434E10,3962147.0,3962147.0,0.0
n1,EAGER-0,bwa,Perfect,Realtime,1.907531498E10,3919803.0,3919803.0,0.0
n1,EAGER-0,bwa,Perfect,Realtime,1.9100037384E10,3949046.0,3949046.0,0.0
n1,EAGER-0,samtools_flagstat_after_filter,Lotaru-G,Realtime,8.330435694E9,1422.762966423368,1877.0,0.2420016161836079
n1,EAGER-0,samtools_flagstat_after_filter,Lotaru-G,Realtime,2.5705994498E10,3739.857991716069,5734.0,0.34777502760445256
n1,EAGER-0,samtools_flagstat_after_filter,Lotaru-G,Realtime,1.907531498E10,2444.7569956890734,4002.0,0.389116192981241
n1,EAGER-0,samtools_flagstat_after_filter,Lotaru-G,Realtime,1.9100037384E10,2444.47873556767,3977.0,0.3853460559296782
n1,EAGER-0,samtools_flagstat_after_filter,Lotaru-G,Realtime,1.9132169434E10,2448.1859085961864,4125.0,0.4065003857948639
n1,EAGER-0,samtools_flagstat_after_filter,Lotaru-G,Realtime,1.4754556884E10,2288.4184313499577,3638.0,0.3709679957806603
n1,EAGER-0,samtools_flagstat_after_filter,OnlineP,Realtime,8.330435694E9,1384.4622367404902,1877.0,0.26240690637160885
n1,EAGER-0,samtools_flagstat_after_filter,OnlineP,Realtime,2.5705994498E10,3791.8170936837537,5734.0,0.3387134472124601
n1,EAGER-0,samtools_flagstat_after_filter,OnlineP,Realtime,1.907531498E10,2446.2668944063607,4002.0,0.38873890694493735
n1,EAGER-0,samtools_flagstat_after_filter,OnlineP,Realtime,1.9100037384E10,2445.9777949772993,3977.0,0.3849691237170482
n1,EAGER-0,samtools_flagstat_after_filter,OnlineP,Realtime,1.9132169434E10,2449.829376763863,4125.0,0.4061019692693666
n1,EAGER-0,samtools_flagstat_after_filter,OnlineP,Realtime,1.4754556884E10,2283.8383370625916,3638.0,0.37222695517795723
n1,EAGER-0,samtools_flagstat_after_filter,OnlineM,Realtime,8.330435694E9,1384.4622367404902,1877.0,0.26240690637160885
n1,EAGER-0,samtools_flagstat_after_filter,OnlineM,Realtime,2.5705994498E10,3791.8170936837537,5734.0,0.3387134472124601
n1,EAGER-0,samtools_flagstat_after_filter,OnlineM,Realtime,1.907531498E10,2446.2668944063607,4002.0,0.38873890694493735
n1,EAGER-0,samtools_flagstat_after_filter,OnlineM,Realtime,1.9100037384E10,2445.9777949772993,3977.0,0.3849691237170482
n1,EAGER-0,samtools_flagstat_after_filter,OnlineM,Realtime,1.9132169434E10,2449.829376763863,4125.0,0.4061019692693666
n1,EAGER-0,samtools_flagstat_after_filter,OnlineM,Realtime,1.4754556884E10,2283.8383370625916,3638.0,0.37222695517795723
n1,EAGER-0,samtools_flagstat_after_filter,Naive,Realtime,8.330435694E9,1886.8952591808857,1877.0,0.005271848258330133
n1,EAGER-0,samtools_flagstat_after_filter,Naive,Realtime,2.5705994498E10,5167.899497640137,5734.0,0.09872697983255367
n1,EAGER-0,samtools_flagstat_after_filter,Naive,Realtime,1.907531498E10,3334.0377825066857,4002.0,0.1669071008229171
n1,EAGER-0,samtools_flagstat_after_filter,Naive,Realtime,1.9100037384E10,3333.643766456518,3977.0,0.16176923146680466
n1,EAGER-0,samtools_flagstat_after_filter,Naive,Realtime,1.9132169434E10,3338.8931197581464,4125.0,0.19057136490711601
n1,EAGER-0,samtools_flagstat_after_filter,Naive,Realtime,1.4754556884E10,3112.662531760141,3638.0,0.14440282249583808
