Machine,Workflow,TaskName,Estimator,Feature,SizeInput,Predicted,Real,Deviation
local,EAGER-0,samtools_filter,OnlineM,Realtime,2.5705994498E10,36150.9359102657,23243.0,0.5553472404709248
local,EAGER-0,samtools_filter,Naive,Realtime,8.330435694E9,15406.853329730207,8094.0,0.9034906510662475
local,EAGER-0,samtools_filter,Naive,Realtime,2.5705994498E10,44713.78799353808,23243.0,0.9237528715543638
local,EAGER-0,samtools_filter,Lotaru-A,Realtime,8.330435694E9,11897.56737526,8094.0,0.4699243112503088
local,EAGER-0,samtools_filter,Lotaru-A,Realtime,2.5705994498E10,34611.55381602,23243.0,0.4891173177309298
local,EAGER-0,samtools_filter,Perfect,Realtime,8.330435694E9,8094.0,8094.0,0.0
local,EAGER-0,samtools_filter,Perfect,Realtime,2.5705994498E10,23243.0,23243.0,0.0
local,EAGER-0,damageprofiler,Lotaru-G,Realtime,8.330435694E9,70686.66540796,52131.0,0.35594301678387136
local,EAGER-0,damageprofiler,Lotaru-G,Realtime,2.5705994498E10,172102.39892267,126672.0,0.3586459432445212
local,EAGER-0,damageprofiler,OnlineP,Realtime,8.330435694E9,25557.18360002363,52131.0,0.5097507509922382
local,EAGER-0,damageprofiler,OnlineP,Realtime,2.5705994498E10,31574.600081858374,126672.0,0.7507373367290453
local,EAGER-0,damageprofiler,OnlineM,Realtime,8.330435694E9,25557.18360002363,52131.0,0.5097507509922382
local,EAGER-0,damageprofiler,OnlineM,Realtime,2.5705994498E10,31574.600081858374,126672.0,0.7507373367290453
local,EAGER-0,damageprofiler,Naive,Realtime,8.330435694E9,14996.351232773275,52131.0,0.712333328868173
local,EAGER-0,damageprofiler,Naive,Realtime,2.5705994498E10,18527.228988622293,126672.0,0.8537385610977778
local,EAGER-0,damageprofiler,Lotaru-A,Realtime,8.330435694E9,70686.66540796,52131.0,0.35594301678387136
local,EAGER-0,damageprofiler,Lotaru-A,Realtime,2.5705994498E10,172102.39892267,126672.0,0.3586459432445212
local,EAGER-0,damageprofiler,Perfect,Realtime,8.330435694E9,52131.0,52131.0,0.0
local,EAGER-0,damageprofiler,Perfect,Realtime,2.5705994498E10,126672.0,126672.0,0.0
local,EAGER-0,markduplicates,Lotaru-G,Realtime,8.330435694E9,53346.82726854,51812.0,0.02962300757623718
local,EAGER-0,markduplicates,Lotaru-G,Realtime,2.5705994498E10,139825.06035094,136176.0,0.026796648094671673
local,EAGER-0,markduplicates,OnlineP,Realtime,8.330435694E9,58529.38125693236,51812.0,0.129649140294379
local,EAGER-0,markduplicates,OnlineP,Realtime,2.5705994498E10,160297.84789829003,136176.0,0.17713729216815025
local,EAGER-0,markduplicates,OnlineM,Realtime,8.330435694E9,58529.38125693236,51812.0,0.129649140294379
local,EAGER-0,markduplicates,OnlineM,Realtime,2.5705994498E10,160297.84789829003,136176.0,0.17713729216815025
local,EAGER-0,markduplicates,Naive,Realtime,8.330435694E9,159066.83876933897,51812.0,2.0700771784401097
local,EAGER-0,markduplicates,Naive,Realtime,2.5705994498E10,435645.67707930907,136176.0,2.1991369777296224
local,EAGER-0,markduplicates,Lotaru-A,Realtime,8.330435694E9,53346.82726854,51812.0,0.02962300757623718
local,EAGER-0,markduplicates,Lotaru-A,Realtime,2.5705994498E10,139825.06035094,136176.0,0.026796648094671673
local,EAGER-0,markduplicates,Perfect,Realtime,8.330435694E9,51812.0,51812.0,0.0
local,EAGER-0,markduplicates,Perfect,Realtime,2.5705994498E10,136176.0,136176.0,0.0
local,EAGER-0,fastqc_after_clipping,Lotaru-G,Realtime,8.330435694E9,52150.52612917,52260.0,0.0020947927828166707
local,EAGER-0,fastqc_after_clipping,Lotaru-G,Realtime,2.5705994498E10,151579.64573166,153281.0,0.011099577040468071
